protein	geneSymbol	moduleColor	MM.green	p.MM.green	MM.red	p.MM.red	MM.brown	p.MM.brown	MM.magenta	p.MM.magenta	MM.pink	p.MM.pink	MM.greenyellow	p.MM.greenyellow	MM.yellow	p.MM.yellow	MM.blue	p.MM.blue	MM.turquoise	p.MM.turquoise	MM.purple	p.MM.purple	MM.grey	p.MM.grey	MM.black	p.MM.black	MM.tan	p.MM.tan	GS.eggs	p.GS.eggs	GS.legs	p.GS.legs	GS.post_gnathopods	p.GS.post_gnathopods	GS.antennas	p.GS.antennas	GS.hepatopancreas	p.GS.hepatopancreas	GS.muscle	p.GS.muscle	GS.head	p.GS.head	GS.gills	p.GS.gills	GS.female	p.GS.female	GS.male	p.GS.male	GS.legs_f	p.GS.legs_f	GS.legs_m	p.GS.legs_m	GS.post_gnathopods_f	p.GS.post_gnathopods_f	GS.post_gnathopods_m	p.GS.post_gnathopods_m	GS.antennas_f	p.GS.antennas_f	GS.antennas_m	p.GS.antennas_m	GS.hepatopancreas_f	p.GS.hepatopancreas_f	GS.hepatopancreas_m	p.GS.hepatopancreas_m	GS.muscle_f	p.GS.muscle_f	GS.muscle_m	p.GS.muscle_m	GS.head_f	p.GS.head_f	GS.head_m	p.GS.head_m	GS.gills_f	p.GS.gills_f	GS.gills_m	p.GS.gills_m
TRINITY_DN4051_c0_g1_i1.p1_Eve;NODE_8217_length_3351_cov_137.286796_g4820_i0.p1_Ecy;NODE_12150_length_2696_cov_97.985644_g4349_i1.p1_Eve;TRINITY_DN22414_c0_g2_i3.p1_Gla;TRINITY_DN316672_c0_g1_i1.p1_Gla;TRINITY_DN54810_c0_g1_i2.p1_Gla	Aats-val	turquoise	-0.0717977858070787	0.609426601726026	-0.174289773550903	0.211968096945104	-0.097294750293023	0.488263415244372	-0.164204815437	0.240026999916966	-0.116300370356802	0.406929174394421	0.145093131951799	0.29992031918115	-0.188838791756977	0.17567081627647	-0.0356587274220597	0.799889724841809	0.336575180264138	0.0137304365400758	-0.163085044037682	0.243292125576114	0.0966295702140288	0.49125586246809	-0.000940029278085339	0.994669908830013	-0.20080372398249	0.149374028959697	-0.117851174488633	0.400658688014057	-0.140013021463879	0.317339106215143	-0.111148425621262	0.428163983144796	-0.0341054034438692	0.808438461990441	0.30597881049534	0.0258683849609104	0.158966543740411	0.255561037839029	-0.0169743872259159	0.90397828711838	-0.0380086639494338	0.787001226278925	0.0144401212291755	0.91826122354617	-0.0144401212291755	0.91826122354617	-0.0359590180499811	0.798239718346248	-0.155335186954501	0.26671921929684	-0.146128639859954	0.296447162611757	0.00710049210927438	0.959755544913395	0.0817799709418059	0.560467680059526	-0.128376822934141	0.359609119387633	0.020000860562952	0.886961095652336	0.369627938050338	0.00645023855407332	0.110903763518185	0.429187719782915	0.106285882767516	0.448767447927807	0.0906674460509784	0.518498684494458	-0.133433303455781	0.340836361143053	0.027153501834526	0.846957201322019	-0.0909968991539564	0.516973793251151
TRINITY_DN4052_c0_g1_i16.p1_Eve;NODE_26346_length_1771_cov_208.144019_g5339_i4.p1_Eve;NODE_33090_length_1439_cov_242.251079_g9014_i2.p1_Ecy;TRINITY_DN2609_c0_g1_i1.p1_Gla;NODE_15278_length_2422_cov_282.184576_g9014_i0.p1_Ecy;NODE_29398_length_1577_cov_99.036649_g17811_i0.p1_Ecy;TRINITY_DN7825_c2_g1_i4.p1_Ecy;TRINITY_DN90331_c0_g2_i9.p1_Gla;NODE_29498_length_1651_cov_45.397628_g19218_i0.p1_Eve;TRINITY_DN4993_c0_g1_i3.p1_Eve;TRINITY_DN7825_c2_g1_i5.p1_Ecy;NODE_22440_length_2022_cov_90.435884_g15676_i0.p1_Gla	SPG20	black	-0.236476284446916	0.088232645864972	-0.176484053408892	0.206181118281341	-0.11067641910117	0.430140230308324	-0.065739271699394	0.640010934287832	-0.141444259119647	0.312367820041921	0.0984212122257977	0.48321763162159	-0.0940727503296201	0.502846613470048	-0.0228023352471284	0.871253791819003	0.227280824546634	0.101698934425908	0.208480018190257	0.1341120059046	-0.0901300508551938	0.520990877401528	0.608403265191858	1.34678531827873e-06	-0.224482937339748	0.106096439015781	-0.0160070515432879	0.909426810838492	0.0936755240393116	0.504659845441351	-0.106361633695462	0.448442349847425	-0.0121094883000035	0.931419236322855	0.227267419170383	0.101719662918595	-0.0419514893394988	0.765504606601483	0.0755269929909988	0.590920663890735	-0.241184818268033	0.0818997073977808	0.493981961002624	0.000170536312730065	-0.493981961002624	0.000170536312730065	0.348702720380437	0.0104993910480779	-0.22026131291542	0.113006689963148	0.0897349025121039	0.522827204789412	-0.235570627182197	0.0894935344009855	0.14377083712188	0.304393491378966	-0.160374530956364	0.25132061892208	0.177571003577316	0.203356115767258	0.134042381974026	0.338616947377307	-0.0334274344529434	0.81217670258667	-0.0240935497238586	0.864030391661989	0.35647949058421	0.00879252265295868	-0.281625109683537	0.041059740834538	-0.133711043959397	0.339823187177098	-0.196984917821829	0.157429094617028
TRINITY_DN4060_c0_g1_i9.p1_Gla;TRINITY_DN2259_c0_g1_i9.p1_Gla;NODE_56325_length_1191_cov_130.680385_g42462_i0.p1_Gla;TRINITY_DN26935_c0_g1_i2.p1_Gla;TRINITY_DN129432_c0_g1_i1.p1_Gla;NODE_10623_length_2865_cov_25.792259_g7117_i0.p1_Gla	TER94	yellow	0.094026157496172	0.503059124222959	0.513978107916941	8.26756054163146e-05	0.649929289011422	1.39288380307845e-07	0.703881710321413	4.11722272295232e-09	0.491068146613399	0.000188814609431509	0.0132415360884938	0.925025564538762	0.820391021543232	5.59336250637859e-14	-0.196279221195756	0.158951938906401	-0.714042408203437	1.9408077588576e-09	0.696893222633212	6.78331585849338e-09	0.0245486042077665	0.861487288930899	0.387431003346584	0.00415497099060074	0.73076901434456	5.23171653651753e-10	-0.276379817026067	0.0451445434307556	0.238115466766594	0.0859858951875474	0.180959913610274	0.194724096108028	0.374818622169203	0.00568791804520003	-0.638962644396773	2.62095010492126e-07	0.2787953416439	0.0432239588466835	-0.0826750029713787	0.556169863768228	-0.0515261772200702	0.714055389832687	-0.125499727233954	0.370566415701174	0.125499727233954	0.370566415701174	0.116355084203278	0.406706983800752	0.21013239482973	0.130985556943669	0.113779771760146	0.417241175673729	0.134339961085944	0.337535883150923	0.204652823988486	0.141568009572676	0.30927257828957	0.0242333446883662	-0.414942839461681	0.00200575436397124	-0.46115859904695	0.00051027426009194	0.221415806366625	0.111083646892382	0.160849106935651	0.249902138839002	-0.0401350174290339	0.775387481689593	-0.0712015892214342	0.612408213935465	-0.0764442985519701	0.58640733312568	0.00579516377199934	0.96714942288969
TRINITY_DN40614_c0_g1_i3.p1_Eve;NODE_14855_length_2466_cov_1997.782375_g10102_i0.p1_Gla	PREDICTED: uncharacterized protein LOC108677969	brown	-0.243409344892781	0.0790349264859522	0.105695469489284	0.451305750869924	0.601289774807575	1.92409343627148e-06	0.513566813292056	8.39544165539362e-05	0.421332656769781	0.00167865969768021	0.283693990888672	0.0395344793951592	0.317900219155534	0.0203573678806296	-0.0908266266493811	0.517761627112287	-0.368149735144352	0.00668302563917762	0.558861461965702	1.36601608400461e-05	-0.219605729650017	0.11410996916839	0.00199763258982444	0.988673444621037	0.568286796567746	9.04689453841534e-06	-0.0915162979211208	0.514574314476002	0.442525525381187	0.000906878773663836	0.103466446560369	0.460959450858816	0.000958340338004122	0.994566084224775	-0.326404810683096	0.017063550818235	-0.165561146823651	0.236112387442483	0.376569941537946	0.00544913442478727	-0.38583974688287	0.00432579159294499	-0.291873356576893	0.0339540278889463	0.291873356576893	0.0339540278889463	-0.0220600726450699	0.875410967975032	0.547734558665696	2.18687205332677e-05	-0.041957217204518	0.765473500606242	0.154563842246628	0.269130587652355	NA	NA	0.000958340338004122	0.994566084224775	-0.242949727546978	0.0796202524788182	-0.201230958988204	0.148492196952094	-0.0927500622728636	0.508897266491944	-0.137169693933232	0.327363585843854	0.0330970569589602	0.813999876710467	0.467787789319451	0.000412554141866537	-0.18364467396268	0.188073231262475	-0.326847753093133	0.0169052215728894
TRINITY_DN407_c0_g1_i1.p1_Eve;NODE_1997_length_5742_cov_230.132443_g1233_i0.p1_Ecy;TRINITY_DN1530_c1_g1_i2.p1_Ecy;TRINITY_DN2030_c0_g1_i1.p1_Gla	Tsf1	turquoise	-0.029162182649144	0.83578691550338	-0.140083319208195	0.317093763997307	0.0508183697474047	0.717819064855464	-0.0502231712202278	0.720989111932006	-0.247130025000197	0.0744207138643113	-0.239951158062821	0.0835232985166103	-0.207275745153194	0.136425639066505	-0.482694897138668	0.000251721955318522	0.510521799924861	9.40008233233032e-05	-0.22106831294163	0.111659812118564	0.155886754751109	0.265003784656354	-0.321903841598637	0.0187452704092658	0.102196812891143	0.466507773484464	-0.424134004174157	0.00155093018701827	0.413297643146299	0.00209866443773641	-0.180942746779863	0.19476715455672	-0.195900292070425	0.159774090999189	0.61269091809454	1.08162354963818e-06	-0.136842408286604	0.328530130158721	-0.18160190769915	0.193118685396984	-0.0682198428397177	0.627412934986144	-0.426207790237137	0.00146204212491865	0.426207790237137	0.00146204212491865	0.0846796579782057	0.546600789810125	0.469817317031139	0.000386225775654076	-0.227606121738868	0.101196932770662	-0.0198933798253105	0.887564616904251	-0.237613081988556	0.0866696719632258	0.0255062088070251	0.856140229464884	0.451794824905018	0.000684032238303167	0.386264171876903	0.00427963631661276	-0.155983071487782	0.264704987511749	-0.0311945216819567	0.824517685795136	-0.181419632486408	0.19357353209341	-0.0385264585183311	0.784168786770651	-0.0835042585960384	0.552201871501889	-0.0114537438541729	0.935124794192892
TRINITY_DN4079_c0_g1_i1.p1_Ecy;TRINITY_DN1915_c0_g1_i3.p1_Gla;TRINITY_DN39005_c0_g1_i2.p1_Gla;NODE_55515_length_1203_cov_21.088388_g41786_i0.p1_Gla	ATP6V0D1	green	0.677480858071698	2.52854949398902e-08	0.403310514732213	0.00274940214139214	-0.428268542344423	0.00137825184191727	-0.340497525920057	0.0126030929798663	0.0481834639658595	0.73188769705435	-0.25526955398399	0.0650709507263377	0.0475006872985332	0.735547795546798	-0.0698682575467117	0.619098802393649	0.0696457391156937	0.620218395631547	-0.149446013195873	0.285496967299561	0.340397540380764	0.0126308110680899	-0.083278153396857	0.553282447676108	-0.0734887168339851	0.601004454324941	-0.0656029308435549	0.640706335066262	-0.12560589758487	0.370158531879383	-0.104564181077964	0.45619132778591	-0.128703435459444	0.358377838876008	0.10960423793004	0.434648392641299	-0.237314040305294	0.0870787039698731	-0.218780779146545	0.115509942599763	0.685199169716783	1.51671204354918e-08	0.118777844632542	0.396938851814435	-0.118777844632542	0.396938851814435	NA	NA	-0.12560589758487	0.370158531879383	-0.0178633220174366	0.8989752157505	-0.113287916531879	0.419270681616764	0.0557226497551664	0.691882290711077	-0.195216589491519	0.161265387697579	0.191334683895159	0.169926396643418	-0.043775462691747	0.755618047378378	-0.163974577480846	0.240695887844003	-0.155519227041896	0.266146013060904	-0.210860215565688	0.129625981059056	-0.0836824225186729	0.551351119553761	0.548791453887734	2.092780600088e-05	0.401465126971169	0.00288752279721392
TRINITY_DN4096_c1_g1_i1.p1_Eve;TRINITY_DN4096_c1_g1_i4.p1_Eve	gcdH	green	0.899836421164638	5.19183601879477e-20	0.842930733089823	2.44208727655102e-15	-0.0753036855947619	0.592021723372469	-0.123554626533867	0.378086918922752	0.623034555783448	6.28722628512586e-07	0.0680204375768191	0.628421824734959	0.482492332455239	0.000253456084829138	-0.309100242159898	0.0243166841493494	-0.31323031390872	0.0223845061506238	0.140052121863587	0.317202629201719	0.120917516249958	0.388427400115768	0.0327296926089477	0.816028309386723	0.381993406586195	0.00476443828936247	-0.3373231105335	0.0135090390850458	-0.0392528864286644	0.780199760573771	-0.103958154361654	0.458820333077269	-0.0915735623347149	0.514310112892063	-0.244692693659191	0.077418537995175	0.00889544032469969	0.949593881225624	0.0374136863856982	0.7902592490805	0.760016941009866	4.11795769559582e-11	-0.117392524922929	0.40250728920296	0.117392524922929	0.40250728920296	0.00624862471561568	0.964580504891825	-0.0600694710003542	0.669182147210751	-0.046927004449514	0.738627598385345	-0.0956132353902209	0.495846439900888	-0.0510442250625015	0.716617381292009	-0.0745151177165184	0.595917196561772	-0.166751866370144	0.232712064111695	-0.168753851823687	0.227071295545623	-0.0100010309310673	0.943338701871802	0.0221978442079913	0.874639097784942	-0.0556586596179662	0.692218537438136	0.112241932522116	0.423605323717981	0.555526042113304	1.57574914447729e-05	0.4865566854901	0.00022065926443359
TRINITY_DN41154_c0_g1_i1.p1_Eve;TRINITY_DN163_c5_g1_i1.p1_Ecy;TRINITY_DN12060_c1_g1_i3.p1_Gla	NSFL1C	red	0.674526023964892	3.0626879959016e-08	0.781368198274379	5.06985261098205e-12	0.149931879938696	0.283915759291647	0.181051249971238	0.194495116948649	0.451915336197854	0.000681493128218873	-0.180689333592155	0.195403562942348	0.686361184544947	1.4024910571117e-08	-0.379743917086497	0.00503867677272701	-0.430331376507601	0.00129870523183115	0.459398635507575	0.000539513877287284	-0.0199359028058663	0.887325836096732	0.317119846512812	0.0206848826981801	0.53499552871206	3.67320263353655e-05	-0.376196497451773	0.00549930203579085	0.101063195792898	0.471491928729418	0.176977704062572	0.204894703135216	0.0956446658710789	0.495704142781275	-0.286253115526685	0.0377126530223745	-0.112251896282905	0.423563913455289	-0.135909773350973	0.331868644397584	0.515568023056877	7.78982826906491e-05	-0.0399769528448561	0.776249160078577	0.0399769528448561	0.776249160078577	0.107299205746369	0.444429356606718	0.0307794064590129	0.826816708967534	0.178614176849134	0.200670708094074	0.0631833991777647	0.653097506081162	0.030446390107543	0.828662088536036	0.0955675493044248	0.496053314995264	-0.0827810587324022	0.555661634745854	-0.313143683267908	0.0224236634254532	-0.0785663319226146	0.576026399359748	-0.0766924256740755	0.585189167121017	-0.0734466719088279	0.601213251126266	-0.107478676356405	0.443663460913273	0.35454901852068	0.00919206082306085	0.349851001314912	0.0102306485707373
TRINITY_DN4124_c0_g2_i1.p1_Ecy;TRINITY_DN5707_c0_g1_i3.p1_Gla;TRINITY_DN69123_c0_g1_i6.p1_Gla	ATP6V1C2	green	0.955001915241457	1.39938114376228e-28	0.637087635543752	2.91285333174976e-07	-0.366897490711979	0.00688592695874458	-0.372614647086013	0.00600139317503284	0.204790090693873	0.141295358990435	-0.251336499404097	0.0694640465942025	0.152336725524665	0.276174241637841	-0.118406572725668	0.39842677661205	-0.0929074737126094	0.508175250713625	-0.168386932560115	0.228097977385573	0.150035553533018	0.283579109393777	-0.0783398088830157	0.577130521398291	0.0193169990414295	0.890802156580733	-0.113060990749832	0.420208924236818	-0.0951872800549444	0.497776977096062	-0.108072444484233	0.441134759493019	-0.153607632429444	0.27213997459376	-0.0291034838264362	0.836112895807696	-0.124625284301714	0.373936128103771	-0.222861547400011	0.108710934864516	0.908911005626844	5.15479920887145e-21	0.000745810232474517	0.995771145370878	-0.000745810232474517	0.995771145370878	-0.0487548481291945	0.728829268756409	-0.081759374752474	0.560566763461515	-0.0438325131100067	0.755309430781368	-0.104348957130978	0.457124048657401	-0.0953381965233156	0.497092541845225	-0.11527797786101	0.411093972964581	-0.0144860741467193	0.918001994588427	-0.0254186124097616	0.8566290866191	-0.080566517387022	0.566319315404046	-0.090311063342845	0.520150756436986	-0.162141934279421	0.24606551688918	-0.133450179711389	0.340774744476181	0.661916973844363	6.77481821866928e-08	0.5843190095718	4.35643066671813e-06
TRINITY_DN4125_c0_g1_i5.p1_Eve;TRINITY_DN8027_c0_g1_i1.p1_Ecy;TRINITY_DN8027_c0_g1_i6.p1_Ecy;TRINITY_DN627_c0_g1_i21.p1_Gla;NODE_32550_length_1662_cov_715.546187_g8917_i2.p1_Gla;TRINITY_DN627_c0_g1_i11.p1_Gla	GYG1	brown	-0.384692547884918	0.00445274477963343	-0.287720830759578	0.0366994430086967	0.651182721488157	1.2936932185687e-07	0.143020666258182	0.306950240601876	-0.103074055024798	0.46267037734941	-0.157932773934459	0.258704972165735	0.141751236968358	0.311308077806967	0.280670783751171	0.0417794324398502	-0.231633042955091	0.0951399520051308	-0.0503176911425175	0.720485383287983	0.00814812867070071	0.953823730807766	-0.14202341880724	0.310370384169771	0.0316845042094248	0.82180590653485	0.274415201361145	0.0467575887074846	0.187185930300724	0.179551505841504	0.171333226839624	0.219944111688546	-0.147187501969554	0.292922782335761	-0.29418440439911	0.0325013627509686	0.529663624448246	4.53569093600288e-05	-0.254612774250675	0.0657886763640514	-0.395331883123008	0.00339174848282474	-0.100130206916442	0.475615259574965	0.100130206916442	0.475615259574965	0.0464125880787866	0.741392696555171	0.210243828760514	0.130776704625398	0.0740091973675932	0.598422363017969	0.160911087589331	0.249717283695349	-0.17677690372738	0.205417288290448	-0.0250364312724415	0.858762581618405	-0.250391575758193	0.0705539258102634	-0.152973757318807	0.274147178960815	0.236786791628674	0.0878035599813412	0.489451381094068	0.000199710245705688	-0.221104956540769	0.111598947130519	-0.113588826053044	0.418028392742818	-0.217890791239006	0.117034938393297	-0.324160977404485	0.0178851356709407
TRINITY_DN4125_c0_g1_i7.p1_Eve;TRINITY_DN4125_c0_g1_i6.p1_Eve;TRINITY_DN8027_c0_g1_i5.p1_Ecy;TRINITY_DN8027_c0_g1_i4.p1_Ecy;NODE_27005_length_1744_cov_1403.584071_g10581_i1.p1_Eve;NODE_25215_length_1761_cov_755.634346_g15149_i0.p1_Ecy;NODE_13545_length_2574_cov_545.995248_g8917_i1.p1_Gla;NODE_13208_length_2601_cov_542.240596_g8917_i0.p1_Gla;TRINITY_DN627_c0_g1_i2.p1_Gla	GYG1	brown	-0.30471610402189	0.026519266310781	0.0172299167295286	0.902539737513757	0.932759553567787	3.0002351456538e-24	0.371855106006766	0.00611286873556416	0.242125659358359	0.0806782641019154	0.00515197465973906	0.970793738019343	0.534339179852187	3.77054371855651e-05	-0.106152130966447	0.44934178345655	-0.418471820306634	0.00181870877998283	0.249336178584743	0.0717872665071308	-0.0423518670607421	0.763331183899531	0.00908946667710455	0.948495895662328	0.416734704824715	0.00190874310907578	-0.195217226161668	0.161263994260418	0.277774181651776	0.0440275470690923	0.279851563009176	0.0424054696931874	-0.0461449225577822	0.74283274112173	-0.409194301343629	0.00234728374856215	0.626553294906382	5.20410556270702e-07	-0.114609600188824	0.413829883740194	-0.386926873525309	0.00420843504061674	-0.295535519422131	0.0316762748577109	0.295535519422131	0.0316762748577109	0.0678236711952595	0.629418023636182	0.313041098067467	0.0224701068931604	0.166850178649927	0.2324328292547	0.216862952424729	0.118815171891303	-0.140169176301537	0.316794282730535	0.0768984461778551	0.584178588845156	-0.271176671009456	0.0495190672486513	-0.289882287883413	0.035248365479881	0.347779783925895	0.0107197890580194	0.511306811798379	9.13105798657097e-05	-0.191523878043587	0.169496595109634	0.04859256974127	0.729697467386092	-0.274688174012253	0.0465306900403975	-0.255839226088262	0.0644535027120747
TRINITY_DN4127_c1_g1_i13.p1_Eve;TRINITY_DN1993_c0_g1_i3.p1_Ecy;NODE_13655_length_2577_cov_665.406250_g8028_i0.p1_Ecy;TRINITY_DN2153_c0_g1_i2.p1_Gla	Cdc37	brown	-0.168543846958418	0.227658521096609	0.0266745071090467	0.849625391298579	0.741427148874915	2.1549029631112e-10	0.118058417835639	0.399825013375773	0.1433236625333	0.305915905472381	-0.0449283387626043	0.749388922173791	0.388728298969135	0.00402012884181122	-0.163839530088427	0.241088820081849	-0.128529963341465	0.359031482203178	0.0128142742383669	0.92743815868531	-0.013982811507237	0.920841447872923	-0.0554434655640659	0.69334974161035	0.226290114664024	0.10323966161767	-0.239698068611921	0.0838594886449033	0.154918166039358	0.268021108210942	0.172876587510904	0.215754838473711	-0.0466629169382723	0.740046718142324	-0.194692593278242	0.162415216968905	0.632518557844068	3.75656510603465e-07	-0.208547674720057	0.133982904060612	-0.212327028774941	0.126918298564281	-0.31192124964506	0.0229823944022205	0.31192124964506	0.0229823944022205	0.0393025431325455	0.779928649954088	0.173110544406138	0.215124689894451	0.101923053627573	0.467708801109632	0.135113380866579	0.334736232716929	-0.0622176675260458	0.658069599245368	-0.00176330070915382	0.990002031916519	-0.197890940336518	0.155489721884662	-0.0690580942178797	0.623179212453631	0.153004056970734	0.274051010515671	0.71426169521381	1.90888269225144e-09	-0.167552016153594	0.230446112332017	-0.107726098339481	0.442608781224604	-0.144724412139602	0.301163357596959	-0.14640374218248	0.295528860133
TRINITY_DN41367_c0_g1_i3.p1_Eve;TRINITY_DN19377_c0_g1_i5.p1_Ecy	pat-4	turquoise	0.297054493637141	0.0307695626232356	0.369007937357443	0.00654700017239834	0.35975650100008	0.00814870918774226	0.106175309856328	0.44924222342064	0.320516208137511	0.0192912895983147	0.057430112279506	0.682932093163069	0.436782309669546	0.00107577786105376	0.10357703264382	0.460477888063487	-0.448865428845135	0.000748436516171863	0.0914218546069708	0.515010198320788	0.298859801523586	0.0297201496125818	-0.0840156267246361	0.549761713489016	0.297851607297427	0.0303024620077178	-0.0200057518455088	0.886933631841585	-0.0342100571807521	0.80786178928239	0.173132335666431	0.215066062043892	-0.0275373618673315	0.844820175728272	-0.433033670608967	0.00120072663658571	0.343511130638191	0.0117918224719777	-0.151899784740198	0.277570325142937	0.192569039739118	0.167136496429699	-0.124326840609798	0.375090393394856	0.124326840609798	0.375090393394856	-0.0863904513187757	0.538497532292098	0.0394839841405345	0.778938257796034	0.09950601679544	0.478384533897212	0.137881081902509	0.324836996781961	-0.195801071198122	0.159989882309687	0.158043742884386	0.258366249463828	-0.360767030694796	0.00795861918193268	-0.232978824512987	0.0931798054505357	0.348884911036663	0.0104563490234315	0.122113821573073	0.383715972807523	-0.0746822908945242	0.595090425705639	-0.129798723993852	0.354267577287051	0.0577459622198113	0.681281152531647	0.206291402416648	0.138338839216483
TRINITY_DN4143_c1_g1_i1.p1_Eve;TRINITY_DN16027_c0_g2_i1.p1_Ecy;TRINITY_DN10453_c0_g1_i1.p1_Gla	Crc	magenta	-0.156364331823723	0.263524439799915	0.108015998893774	0.441374801150686	0.0602037462811609	0.668485451233105	0.502142449566035	0.000127597066791619	0.165495200306091	0.236301701294992	0.134987324953687	0.33519154092668	0.270499144842502	0.0501132535285212	-0.428003930795362	0.0013887649280969	0.0574933085250295	0.682601649701111	0.564356809682783	1.07592930574887e-05	0.0245999779421644	0.861200270356258	0.405800291335735	0.00257233973229895	0.307700858351578	0.025002372935278	-0.413251609186638	0.00210131830886584	0.0688625669451381	0.624165680857441	-0.102555368907664	0.464937243682037	0.515681779607512	7.75663692841999e-05	0.0738020558050096	0.599449402205574	-0.0433820471748747	0.757747272706173	0.057504143793899	0.682544999669924	-0.172760387060634	0.216068296188794	0.172758776387519	0.216072643310704	-0.172758776387519	0.216072643310704	0.135451334792294	0.333517467681809	-0.0410317400177216	0.770504165467839	0.0203072924888138	0.885240782429341	-0.160924129818344	0.249678397508757	0.353754364882371	0.00936103685029923	0.353312868059476	0.00945607378605967	0.162780553189217	0.244185198255154	-0.0615882725094837	0.661317988129814	0.109983459385317	0.433050876001849	-0.169465925643166	0.225087964402857	0.147296518856787	0.292561480038425	-0.0798818600858958	0.569633437111778	-0.0470914608457585	0.737744299565452	-0.189785647618101	0.173475263789668
TRINITY_DN4154_c0_g1_i11.p1_Ecy	HADH	red	0.460855766321245	0.000515201071736481	0.620711243578664	7.1141503922584e-07	-0.0860581580358566	0.540066869581135	0.0792473500057285	0.572712810800732	0.331845449838726	0.0152037516078278	-0.112810602766331	0.421245560516589	0.537925600264004	3.26622974339913e-05	-0.146063246847287	0.29666571925595	-0.429277202822195	0.00133882731648959	0.315606272319719	0.0213328293511032	0.375593184792234	0.00558120417070749	0.323871020993727	0.0179937171901428	0.271080128882558	0.0496033821462651	-0.242221451168947	0.0805547121367451	-0.179693584260986	0.197918557996527	0.0754085129068592	0.591504738628583	0.261607073458533	0.0584625454586574	-0.323679886832021	0.0180655981085635	0.0847390661030515	0.546318421309309	-0.145716708673405	0.297825664746353	0.460186176481282	0.000526247682377178	0.145901938710643	0.297205290613906	-0.145901938710643	0.297205290613906	-0.0395935682099503	0.778340263854157	-0.204938427062955	0.14100116128397	0.146462133544293	0.295334185474076	-0.0775361097760912	0.581055707399979	0.324081608515332	0.0179148018630805	-0.0465161884202043	0.740835560637218	-0.135836534380759	0.332131712551263	-0.291201325526182	0.0343864157904676	0.163801292249283	0.241200155991848	-0.0461215962980427	0.742958278205288	-0.0331276176920169	0.813831187408874	-0.160693723772433	0.250365971347562	0.098007679332033	0.485066780200673	0.52822638681325	4.79812732663829e-05
TRINITY_DN41609_c0_g1_i3.p1_Gla;TRINITY_DN10174_c0_g1_i7.p1_Ecy	PSMD11	blue	0.343723500450536	0.0117363866162533	0.488050189588103	0.000209613192509211	0.355481274844674	0.00899719681308758	0.132311496987684	0.344947690794412	0.330569947735805	0.0156234564048228	-0.0794502961642641	0.571727048720585	0.551640301967386	1.85745167129067e-05	-0.568771033346086	8.85434419952647e-06	-0.111634323585006	0.426134940052149	0.32266448557843	0.0184515697499648	-0.0246976223830556	0.8606547922338	0.259136130088767	0.0609716676111388	0.428814090658392	0.0013568014647705	-0.577449455441737	5.98650194597721e-06	0.133222145294567	0.341607902962541	0.00699013853979116	0.960380508350595	0.0956936546447269	0.495482395118873	-0.00728328336979949	0.958720399341075	0.212634255214684	0.126356619354398	-0.206715931757147	0.137511265370638	0.316297808933633	0.0210346925508317	-0.126733541407391	0.365843082849501	0.126733541407391	0.365843082849501	0.184178609250032	0.186770158131	-0.00297690121657963	0.983121673461126	0.0383522369179515	0.785121506004843	-0.0287108134945183	0.838294266237873	0.0990089620474064	0.480595859929743	0.0258914622781111	0.853990848571341	-0.156553162086059	0.262941046346956	0.146507407129794	0.295183302366236	-0.00142603231069899	0.991914282856967	0.290639887455644	0.0347511378402422	-0.0989639303147226	0.480796466303114	-0.19549337348217	0.160660440630869	0.365720056984847	0.00708158256265745	0.0390487996118227	0.781314285017862
TRINITY_DN417_c0_g1_i3.p1_Eve;TRINITY_DN12634_c0_g3_i5.p1_Gla;NODE_29776_length_1561_cov_98.986111_g8149_i3.p1_Ecy;TRINITY_DN9629_c0_g1_i18.p1_Ecy;NODE_13843_length_2558_cov_193.058589_g8149_i0.p1_Ecy	PMM1	blue	0.0611730298413947	0.663464506570753	-0.128567235408127	0.358890979685987	-0.191918363206385	0.168602968855054	-0.10445757684712	0.456653191103753	-0.146158350867431	0.296347896969226	-0.108463896152452	0.439472062382417	-0.193128239128515	0.165883640245579	0.312599025165979	0.0226711759104358	0.115746165490494	0.409183733684461	-0.215074763213027	0.121961325978444	0.426625448168228	0.00144470124322528	-0.128937060169073	0.357498688895161	-0.222404185530611	0.109457300335399	0.345439252497529	0.0112966825248065	-0.00901819065462134	0.94889923224057	-0.096319549072051	0.492653813016004	-0.135767544564073	0.332379637637022	0.0733072831735268	0.60190568839224	-0.0841191809075656	0.549268199853556	-0.119639781957603	0.393497081639176	0.0596120774949638	0.671557434298599	0.11313417397917	0.419906211722314	-0.11313417397917	0.419906211722314	-0.00243104161924103	0.986216236128684	-0.00993407843048866	0.943717411205262	-0.0692032315244945	0.62244739386433	-0.0628634804163776	0.654742974034407	-0.0679103056258768	0.628979325655385	-0.118244772669291	0.399076231599885	0.0924540955399815	0.510256219387547	0.00805978708631671	0.954323837606451	-0.0695858391165679	0.620519926344278	-0.0457525707976161	0.744945177193503	-0.0941867125872288	0.502327023626029	-0.0638974973068173	0.649430528262382	0.0148219669138052	0.916107419528634	0.0669139957497572	0.634032061083596
